StartSampleID,Hour,Min,Sec,Lat,Lng,Alt,Sats,Speed_kph
105168,13,0,9,51.730214,-4.069328,34.1,7,88.38
105217,13,0,10,51.730426,-4.069437,34.8,8,87.97
105266,13,0,11,51.730641,-4.069548,35.8,9,88.43
105315,13,0,12,51.730867,-4.069660,37.6,9,90.86
105364,13,0,13,51.731086,-4.069754,38.2,9,90.80
105413,13,0,14,51.731301,-4.069834,38.6,9,89.16
105462,13,0,15,51.731513,-4.069906,38.9,9,87.86
105511,13,0,16,51.731728,-4.069967,39.4,9,88.67
105560,13,0,17,51.731947,-4.070023,40.4,9,88.51
105609,13,0,18,51.732164,-4.070071,41.1,8,88.41
105658,13,0,19,51.732380,-4.070114,41.7,7,87.88
105707,13,0,20,51.732596,-4.070150,42.2,8,87.91
105756,13,0,21,51.732811,-4.070179,42.4,9,87.43
105805,13,0,22,51.733025,-4.070209,41.8,9,87.77
105854,13,0,23,51.733246,-4.070240,42.4,7,89.28
105903,13,0,24,51.733465,-4.070253,42.7,7,88.32
105952,13,0,25,51.733683,-4.070257,43.0,7,87.51
106001,13,0,26,51.733901,-4.070253,43.2,8,88.06
106050,13,0,27,51.734121,-4.070245,43.7,8,87.93
106099,13,0,28,51.734339,-4.070232,43.7,8,88.30
106148,13,0,29,51.734560,-4.070212,44.4,8,87.91
106197,13,0,30,51.734780,-4.070186,44.7,8,88.03
106246,13,0,31,51.734997,-4.070154,44.9,8,87.30
106295,13,0,32,51.735215,-4.070119,45.8,8,88.21
106344,13,0,33,51.735432,-4.070081,45.9,8,87.84
106393,13,0,34,51.735644,-4.070034,45.9,8,86.64
106442,13,0,35,51.735854,-4.069988,45.8,8,85.69
106491,13,0,36,51.736062,-4.069934,45.8,8,84.71
106492,13,0,37,51.736271,-4.069881,45.8,8,84.91
106541,13,0,38,51.736474,-4.069815,45.5,7,83.60
106590,13,0,39,51.736684,-4.069754,44.9,7,86.32
106639,13,0,40,51.736891,-4.069684,44.5,6,85.19
106688,13,0,41,51.737101,-4.069608,45.4,7,86.60
106737,13,0,42,51.737308,-4.069530,45.6,8,85.71
106786,13,0,43,51.737516,-4.069447,46.4,8,85.82
106835,13,0,44,51.737721,-4.069366,46.0,8,85.64
106884,13,0,45,51.737926,-4.069281,45.7,8,85.64
106933,13,0,46,51.738127,-4.069193,45.0,8,84.60
106982,13,0,47,51.738336,-4.069103,45.6,8,86.40
107031,13,0,48,51.738543,-4.069012,45.9,8,86.38
107080,13,0,49,51.738745,-4.068917,46.0,8,85.45
107129,13,0,50,51.738952,-4.068823,46.2,8,86.75
107178,13,0,51,51.739160,-4.068725,46.2,8,87.97
107227,13,0,52,51.739358,-4.068629,44.7,7,85.12
107276,13,0,53,51.739560,-4.068530,44.3,8,85.12
107325,13,0,54,51.739760,-4.068433,43.8,8,84.23
107374,13,0,55,51.739943,-4.068336,42.5,7,78.78
107423,13,0,56,51.740120,-4.068245,41.6,7,74.43
107472,13,0,57,51.740288,-4.068151,41.1,8,71.14
107521,13,0,58,51.740446,-4.068064,40.3,8,66.67
107570,13,0,59,51.740600,-4.067977,39.5,8,65.82
107619,13,1,0,51.740757,-4.067879,37.8,8,68.26
107668,13,1,1,51.740917,-4.067780,36.7,9,70.15
107717,13,1,2,51.741083,-4.067679,35.7,9,71.97
107766,13,1,3,51.741254,-4.067581,35.1,9,73.51
107815,13,1,4,51.741429,-4.067481,34.4,9,74.67
107864,13,1,5,51.741609,-4.067375,34.0,9,77.14
107913,13,1,6,51.741790,-4.067267,33.2,9,77.51
107914,13,1,7,51.741969,-4.067152,32.6,9,77.69
107963,13,1,8,51.742150,-4.067041,32.4,8,77.25
108012,13,1,9,51.742335,-4.066938,32.7,7,77.77
108061,13,1,10,51.742520,-4.066832,32.6,8,77.84
108110,13,1,11,51.742697,-4.066727,32.3,8,76.14
108159,13,1,12,51.742873,-4.066622,31.6,8,75.49
108208,13,1,13,51.743051,-4.066519,31.6,8,75.39
108257,13,1,14,51.743227,-4.066417,31.2,8,74.60
108306,13,1,15,51.743400,-4.066314,31.1,8,73.51
108355,13,1,16,51.743573,-4.066219,31.5,9,73.10
108404,13,1,17,51.743739,-4.066118,31.3,9,71.02
108453,13,1,18,51.743900,-4.066014,30.4,9,69.80
108502,13,1,19,51.744059,-4.065917,30.0,9,68.41
108551,13,1,20,51.744215,-4.065822,29.8,9,66.58
108600,13,1,21,51.744368,-4.065728,29.8,9,65.63
108649,13,1,22,51.744519,-4.065634,29.6,9,64.25
108698,13,1,23,51.744667,-4.065545,30.0,9,62.73
108747,13,1,24,51.744808,-4.065466,30.9,9,58.73
108796,13,1,25,51.744938,-4.065397,31.1,9,54.06
108845,13,1,26,51.745061,-4.065350,32.0,9,49.24
108894,13,1,27,51.745179,-4.065342,32.3,9,46.30
108943,13,1,28,51.745290,-4.065376,32.4,9,45.30
108992,13,1,29,51.745393,-4.065447,32.0,9,45.43
109041,13,1,30,51.745498,-4.065521,32.3,8,46.08
109090,13,1,31,51.745606,-4.065573,32.7,9,46.74
109139,13,1,32,51.745718,-4.065592,33.0,9,46.08
109188,13,1,33,51.745826,-4.065569,32.8,9,45.06
109237,13,1,34,51.745930,-4.065509,32.9,9,46.02
109286,13,1,35,51.746026,-4.065420,32.9,9,45.32
109335,13,1,36,51.746098,-4.065291,32.7,8,44.15
109336,13,1,37,51.746153,-4.065153,32.9,8,40.17
109385,13,1,38,51.746198,-4.065000,32.7,7,41.80
109434,13,1,39,51.746220,-4.064868,33.0,6,34.76
109483,13,1,40,51.746233,-4.064752,33.7,6,28.67
109532,13,1,41,51.746236,-4.064671,34.0,8,19.63
109581,13,1,42,51.746237,-4.064629,34.3,9,7.95
109630,13,1,43,51.746233,-4.064615,34.3,9,2.33
109679,13,1,44,51.746232,-4.064608,34.6,9,1.00
109728,13,1,45,51.746234,-4.064608,35.2,9,0.28
109777,13,1,46,51.746233,-4.064605,35.3,9,0.61
109826,13,1,47,51.746232,-4.064604,35.7,9,0.26
109875,13,1,48,51.746232,-4.064601,36.0,9,0.31
109924,13,1,49,51.746232,-4.064600,36.2,8,0.26
109973,13,1,50,51.746233,-4.064600,36.2,8,0.24
110022,13,1,51,51.746234,-4.064598,36.3,8,0.30
110071,13,1,52,51.746232,-4.064601,36.6,8,1.50
110120,13,1,53,51.746231,-4.064600,36.6,9,0.83
110169,13,1,54,51.746232,-4.064600,36.7,9,0.15
110218,13,1,55,51.746233,-4.064599,36.4,9,0.07
110267,13,1,56,51.746233,-4.064598,36.3,9,0.24
110316,13,1,57,51.746234,-4.064596,36.2,9,0.50
110365,13,1,58,51.746235,-4.064591,36.3,9,1.20
110414,13,1,59,51.746233,-4.064570,36.4,9,6.72
110463,13,2,0,51.746228,-4.064528,36.3,9,12.43
110512,13,2,1,51.746218,-4.064468,36.5,9,16.39
110561,13,2,2,51.746204,-4.064395,36.4,9,19.08
110610,13,2,3,51.746181,-4.064305,36.5,9,24.48
110659,13,2,4,51.746156,-4.064187,36.0,9,30.98
110708,13,2,5,51.746124,-4.064059,36.8,8,33.37
110757,13,2,6,51.746091,-4.063928,37.3,8,35.97
110758,13,2,7,51.746052,-4.063789,37.7,8,38.19
110807,13,2,8,51.746022,-4.063646,35.4,8,38.21
110856,13,2,9,51.745971,-4.063495,35.2,8,41.06
110905,13,2,10,51.745925,-4.063335,36.2,7,42.69
110954,13,2,11,51.745889,-4.063154,35.6,7,46.54
111003,13,2,12,51.745864,-4.062967,35.5,7,48.00
111052,13,2,13,51.745854,-4.062769,35.8,8,49.17
111101,13,2,14,51.745863,-4.062563,35.2,8,51.12
111150,13,2,15,51.745891,-4.062344,35.4,8,55.02
111199,13,2,16,51.745951,-4.062118,34.9,8,59.82
111248,13,2,17,51.746030,-4.061891,34.0,8,64.65
111297,13,2,18,51.746121,-4.061675,35.1,9,64.82
111346,13,2,19,51.746217,-4.061463,36.0,9,65.08
111395,13,2,20,51.746319,-4.061255,37.2,9,66.49
111444,13,2,21,51.746426,-4.061045,37.4,8,68.17
111493,13,2,22,51.746546,-4.060836,38.9,8,70.36
111542,13,2,23,51.746675,-4.060634,39.3,8,71.30
111591,13,2,24,51.746807,-4.060438,39.5,8,71.88
111640,13,2,25,51.746937,-4.060235,39.4,8,72.45
111689,13,2,26,51.747085,-4.060051,39.2,8,73.77
111738,13,2,27,51.747230,-4.059860,39.0,8,75.39
111787,13,2,28,51.747384,-4.059679,39.4,8,76.10
111836,13,2,29,51.747539,-4.059498,39.1,8,76.78
111885,13,2,30,51.747703,-4.059330,39.0,8,77.99
111934,13,2,31,51.747872,-4.059167,39.2,7,78.86
111983,13,2,32,51.748047,-4.059014,39.8,7,79.78
112032,13,2,33,51.748223,-4.058866,40.3,7,79.90
112081,13,2,34,51.748401,-4.058727,40.3,7,80.23
112130,13,2,35,51.748585,-4.058602,40.3,7,80.30
112179,13,2,36,51.748773,-4.058489,40.5,7,80.52
112180,13,2,37,51.748960,-4.058383,41.0,7,78.93
112229,13,2,38,51.749148,-4.058297,41.3,6,78.25
112278,13,2,39,51.749348,-4.058215,41.9,5,82.12
112327,13,2,40,51.749545,-4.058141,41.8,5,82.04
112376,13,2,41,51.749745,-4.058077,41.6,6,82.40
112425,13,2,42,51.749949,-4.058029,41.8,7,82.73
112474,13,2,43,51.750156,-4.057991,42.0,7,83.06
112523,13,2,44,51.750361,-4.057963,42.5,7,82.04
112572,13,2,45,51.750575,-4.057952,43.2,6,83.65
112621,13,2,46,51.750786,-4.057953,44.0,6,83.75
112670,13,2,47,51.750999,-4.057963,44.8,7,84.54
112719,13,2,48,51.751211,-4.057985,45.8,7,85.01
112768,13,2,49,51.751420,-4.058013,46.4,8,85.40
112817,13,2,50,51.751630,-4.058047,46.8,9,85.78
112866,13,2,51,51.751841,-4.058078,46.9,9,86.17
112915,13,2,52,51.752053,-4.058109,47.9,9,85.25
112964,13,2,53,51.752261,-4.058139,48.7,9,84.71
113013,13,2,54,51.752472,-4.058168,49.9,9,84.99
113062,13,2,55,51.752684,-4.058203,51.1,9,85.45
113111,13,2,56,51.752891,-4.058238,52.2,9,84.12
113160,13,2,57,51.753105,-4.058273,52.5,9,85.88
113209,13,2,58,51.753317,-4.058306,53.0,9,85.15
113258,13,2,59,51.753529,-4.058343,54.1,9,85.27
113307,13,3,0,51.753744,-4.058380,54.6,9,86.51
113356,13,3,1,51.753960,-4.058421,54.9,9,86.80
113405,13,3,2,51.754179,-4.058453,55.4,9,87.34
113454,13,3,3,51.754395,-4.058487,56.3,9,86.69
113503,13,3,4,51.754614,-4.058524,56.5,9,87.62
113552,13,3,5,51.754835,-4.058575,56.5,9,87.97
113601,13,3,6,51.755053,-4.058614,57.3,8,87.66
113602,13,3,7,51.755270,-4.058653,57.8,9,87.47
113651,13,3,8,51.755500,-4.058732,57.8,6,92.10
113700,13,3,9,51.755718,-4.058771,58.5,5,88.69
113749,13,3,10,51.755940,-4.058809,59.7,6,89.21
113798,13,3,11,51.756159,-4.058824,59.5,8,89.19
113847,13,3,12,51.756377,-4.058824,60.1,7,88.60
113896,13,3,13,51.756595,-4.058817,60.8,7,88.01
113945,13,3,14,51.756811,-4.058796,61.4,8,87.25
113994,13,3,15,51.757028,-4.058767,62.4,8,87.71
114043,13,3,16,51.757243,-4.058725,63.4,9,87.32
114092,13,3,17,51.757458,-4.058678,64.5,9,86.71
114141,13,3,18,51.757669,-4.058627,64.9,9,86.36
114190,13,3,19,51.757879,-4.058566,65.5,9,86.95
114239,13,3,20,51.758093,-4.058490,67.1,9,87.71
114288,13,3,21,51.758310,-4.058410,68.9,9,88.91
114337,13,3,22,51.758528,-4.058328,70.4,9,90.14
114386,13,3,23,51.758740,-4.058232,70.9,9,89.47
114435,13,3,24,51.758953,-4.058133,71.9,9,89.60
114484,13,3,25,51.759165,-4.058022,73.3,9,89.90
114533,13,3,26,51.759375,-4.057902,74.4,8,89.32
114582,13,3,27,51.759590,-4.057780,76.1,8,90.64
114631,13,3,28,51.759805,-4.057645,78.2,9,91.51
114680,13,3,29,51.760021,-4.057501,81.5,9,92.60
114729,13,3,30,51.760238,-4.057356,84.4,9,92.62
114778,13,3,31,51.760444,-4.057201,86.8,8,91.45
114827,13,3,32,51.760650,-4.057039,88.7,7,91.82
114876,13,3,33,51.760849,-4.056863,89.6,8,91.30
114925,13,3,34,51.761052,-4.056683,90.9,7,92.16
114974,13,3,35,51.761246,-4.056493,92.1,7,91.73
115023,13,3,36,51.761442,-4.056299,93.6,7,91.62
115024,13,3,37,51.761635,-4.056096,95.6,7,91.95
115073,13,3,38,51.761823,-4.055890,97.8,7,90.95
115122,13,3,39,51.762009,-4.055679,100.0,5,91.54
115171,13,3,40,51.762189,-4.055457,101.0,5,91.14
115220,13,3,41,51.762364,-4.055227,102.2,5,90.49
115269,13,3,42,51.762541,-4.055002,104.1,5,90.04
115318,13,3,43,51.762701,-4.054763,105.7,6,87.88
115367,13,3,44,51.762867,-4.054522,107.8,6,89.21
115416,13,3,45,51.763031,-4.054275,108.8,7,89.82
115465,13,3,46,51.763187,-4.054019,109.4,7,89.64
115514,13,3,47,51.763334,-4.053757,109.6,8,89.69
115563,13,3,48,51.763484,-4.053488,110.9,7,89.67
115612,13,3,49,51.763614,-4.053199,110.6,7,89.14
115661,13,3,50,51.763752,-4.052914,111.9,7,89.10
115710,13,3,51,51.763888,-4.052629,112.9,8,88.95
115759,13,3,52,51.764024,-4.052345,114.5,8,88.62
115808,13,3,53,51.764154,-4.052058,115.9,8,88.04
115857,13,3,54,51.764282,-4.051771,117.1,8,87.34
115906,13,3,55,51.764407,-4.051485,118.4,8,86.90
115955,13,3,56,51.764533,-4.051201,119.6,8,86.40
116004,13,3,57,51.764657,-4.050917,121.1,8,86.32
116053,13,3,58,51.764777,-4.050630,121.9,9,85.91
116102,13,3,59,51.764895,-4.050342,122.8,9,85.71
116151,13,4,0,51.765017,-4.050057,124.2,9,85.86
116200,13,4,1,51.765137,-4.049770,125.1,9,85.95
116249,13,4,2,51.765256,-4.049482,126.1,9,85.82
116298,13,4,3,51.765374,-4.049193,126.8,9,85.78
116347,13,4,4,51.765492,-4.048905,127.3,9,85.34
116396,13,4,5,51.765607,-4.048617,127.8,9,85.10
116445,13,4,6,51.765721,-4.048329,128.2,9,84.25
116446,13,4,7,51.765831,-4.048041,128.6,9,83.82
116495,13,4,8,51.765938,-4.047747,129.0,7,84.95
116544,13,4,9,51.766047,-4.047463,129.6,6,82.65
116593,13,4,10,51.766157,-4.047186,130.0,6,80.82
116642,13,4,11,51.766266,-4.046914,130.0,7,80.06
116691,13,4,12,51.766377,-4.046640,129.5,8,79.47
116740,13,4,13,51.766488,-4.046370,129.1,8,78.69
116789,13,4,14,51.766599,-4.046106,128.9,8,77.95
116838,13,4,15,51.766708,-4.045846,129.0,9,76.90
116887,13,4,16,51.766818,-4.045591,129.0,9,76.39
116936,13,4,17,51.766927,-4.045343,129.3,9,75.34
116985,13,4,18,51.767037,-4.045100,129.5,9,74.28
117034,13,4,19,51.767145,-4.044862,129.4,9,72.78
117083,13,4,20,51.767255,-4.044632,129.7,9,71.99
117132,13,4,21,51.767365,-4.044404,130.0,9,71.25
117181,13,4,22,51.767479,-4.044182,130.0,9,71.39
117230,13,4,23,51.767595,-4.043962,130.2,9,72.01
117279,13,4,24,51.767714,-4.043744,130.0,9,72.28
117328,13,4,25,51.767834,-4.043529,130.0,9,71.64
117377,13,4,26,51.767956,-4.043322,129.8,9,70.56
117426,13,4,27,51.768080,-4.043120,129.7,9,70.25
117475,13,4,28,51.768205,-4.042924,129.3,9,69.30
117524,13,4,29,51.768332,-4.042736,129.1,9,68.62
117573,13,4,30,51.768457,-4.042556,129.3,9,66.65
117622,13,4,31,51.768582,-4.042387,128.8,9,64.78
117671,13,4,32,51.768703,-4.042219,128.1,9,64.38
117720,13,4,33,51.768823,-4.042052,126.6,9,63.52
117769,13,4,34,51.768941,-4.041882,125.9,9,63.43
117818,13,4,35,51.769057,-4.041708,125.4,9,63.47
117867,13,4,36,51.769170,-4.041529,125.2,9,63.19
117868,13,4,37,51.769277,-4.041346,124.3,9,61.99
117917,13,4,39,51.769502,-4.040997,124.1,9,62.41
117966,13,4,39,51.769502,-4.040997,124.2,9,62.41
118015,13,4,41,51.769712,-4.040629,124.1,9,61.97
118064,13,4,41,51.769712,-4.040629,123.1,9,61.97
118113,13,4,43,51.769904,-4.040250,122.7,9,60.78
118162,13,4,44,51.769990,-4.040053,121.5,9,60.00
118211,13,4,45,51.770065,-4.039843,120.9,9,60.34
118260,13,4,45,51.770065,-4.039843,119.7,9,60.34
118309,13,4,47,51.770204,-4.039422,118.5,9,58.17
118358,13,4,48,51.770266,-4.039202,117.3,9,59.82
118407,13,4,49,51.770324,-4.038974,116.9,9,61.50
118456,13,4,50,51.770393,-4.038754,116.0,8,61.69
118505,13,4,51,51.770459,-4.038529,115.5,9,61.39
118554,13,4,52,51.770528,-4.038309,113.3,9,61.36
118603,13,4,53,51.770597,-4.038093,111.3,9,60.34
118652,13,4,54,51.770666,-4.037880,110.0,9,59.65
118701,13,4,55,51.770738,-4.037672,108.3,9,59.30
118750,13,4,56,51.770811,-4.037462,107.4,9,60.13
118799,13,4,57,51.770886,-4.037261,106.2,9,58.04
118848,13,4,58,51.770961,-4.037065,105.7,9,56.41
118897,13,4,59,51.771030,-4.036867,104.6,9,56.36
118946,13,5,0,51.771105,-4.036679,103.1,9,55.15
118995,13,5,1,51.771178,-4.036499,102.2,9,53.28
119044,13,5,2,51.771250,-4.036316,101.1,9,53.25
119093,13,5,3,51.771319,-4.036135,100.3,9,53.37
119142,13,5,4,51.771390,-4.035951,100.3,9,53.67
119191,13,5,5,51.771462,-4.035768,100.0,9,53.93
119240,13,5,6,51.771538,-4.035586,100.3,9,54.91
119289,13,5,7,51.771612,-4.035395,100.1,9,55.89
119290,13,5,7,51.771612,-4.035395,100.1,9,55.89
119339,13,5,9,51.771762,-4.035014,99.5,9,55.97
119388,13,5,10,51.771836,-4.034828,99.1,5,54.95
119437,13,5,11,51.771911,-4.034642,98.5,7,54.75
119486,13,5,12,51.771985,-4.034459,98.4,7,54.04
119535,13,5,13,51.772059,-4.034279,98.1,7,53.76
119584,13,5,14,51.772132,-4.034096,97.9,8,54.04
119633,13,5,15,51.772206,-4.033913,98.1,9,54.00
119682,13,5,16,51.772282,-4.033730,98.3,9,54.43
119731,13,5,17,51.772356,-4.033540,98.7,9,55.60
119780,13,5,18,51.772430,-4.033347,99.0,9,56.43
119829,13,5,19,51.772505,-4.033150,98.8,9,56.93
119878,13,5,20,51.772580,-4.032957,99.1,9,56.32
119927,13,5,21,51.772653,-4.032765,99.0,9,55.60
119976,13,5,22,51.772724,-4.032574,99.0,9,55.63
120025,13,5,23,51.772797,-4.032383,99.0,9,55.32
120074,13,5,24,51.772871,-4.032196,99.0,9,54.73
120123,13,5,25,51.772941,-4.032009,99.4,9,54.26
120172,13,5,26,51.773015,-4.031827,99.2,9,53.89
120221,13,5,27,51.773097,-4.031654,99.3,9,53.80
120270,13,5,28,51.773171,-4.031472,99.2,9,54.28
120319,13,5,29,51.773244,-4.031285,99.2,9,54.93
120368,13,5,30,51.773325,-4.031105,99.2,9,55.19
120417,13,5,31,51.773398,-4.030913,99.0,9,56.28
120466,13,5,32,51.773476,-4.030724,99.1,9,56.34
120515,13,5,33,51.773553,-4.030534,99.0,9,56.73
120564,13,5,34,51.773630,-4.030342,99.0,9,57.12
120613,13,5,35,51.773706,-4.030153,99.5,9,55.97
120662,13,5,36,51.773782,-4.029972,99.8,9,53.87
120711,13,5,37,51.773855,-4.029797,100.2,9,52.32
120712,13,5,37,51.773855,-4.029797,101.0,9,52.32
120761,13,5,39,51.773997,-4.029451,102.0,8,50.36
120810,13,5,40,51.774064,-4.029277,102.6,8,51.12
120859,13,5,41,51.774130,-4.029105,103.3,8,49.99
120908,13,5,42,51.774195,-4.028940,102.8,9,47.50
120957,13,5,43,51.774257,-4.028785,102.7,9,45.41
121006,13,5,44,51.774317,-4.028632,102.2,9,44.78
121055,13,5,45,51.774374,-4.028480,102.0,9,44.19
121104,13,5,46,51.774434,-4.028330,102.4,9,43.99
121153,13,5,47,51.774494,-4.028181,102.4,9,44.02
121202,13,5,48,51.774554,-4.028033,102.1,9,43.48
121251,13,5,49,51.774611,-4.027884,101.1,9,43.47
121300,13,5,50,51.774670,-4.027731,101.7,9,44.52
121349,13,5,51,51.774727,-4.027574,102.4,9,45.17
121398,13,5,52,51.774781,-4.027414,100.2,9,45.41
121447,13,5,53,51.774841,-4.027257,99.7,8,45.89
121496,13,5,54,51.774900,-4.027097,99.3,9,46.45
121545,13,5,55,51.774959,-4.026936,98.4,9,46.73
121594,13,5,56,51.775021,-4.026777,98.0,9,46.93
121643,13,5,57,51.775083,-4.026617,96.5,9,47.24
121692,13,5,58,51.775149,-4.026457,95.7,9,48.10
121741,13,5,59,51.775220,-4.026298,96.6,9,47.91
121790,13,6,0,51.775286,-4.026137,96.5,9,47.99
121839,13,6,1,51.775348,-4.025972,95.5,9,47.73
121888,13,6,2,51.775410,-4.025809,94.6,9,47.34
121937,13,6,3,51.775470,-4.025646,94.1,9,46.78
121986,13,6,4,51.775525,-4.025488,92.4,9,45.41
122035,13,6,5,51.775583,-4.025337,92.1,9,43.78
122084,13,6,6,51.775640,-4.025190,92.1,9,42.43
122133,13,6,7,51.775696,-4.025048,91.9,9,41.50
122134,13,6,7,51.775696,-4.025048,91.9,9,41.50
122183,13,6,9,51.775812,-4.024770,91.8,8,41.93
122232,13,6,10,51.775869,-4.024634,91.7,8,40.65
122281,13,6,11,51.775923,-4.024497,91.7,7,40.36
122330,13,6,12,51.775979,-4.024361,91.2,8,40.24
122379,13,6,13,51.776033,-4.024223,91.5,8,40.78
122428,13,6,14,51.776086,-4.024084,91.4,8,40.73
122477,13,6,15,51.776143,-4.023950,91.4,8,40.60
122526,13,6,16,51.776205,-4.023826,89.9,9,40.06
122575,13,6,17,51.776261,-4.023687,89.4,9,40.87
122624,13,6,18,51.776314,-4.023547,88.2,8,40.43
122673,13,6,19,51.776367,-4.023411,87.7,8,40.43
122722,13,6,20,51.776421,-4.023264,87.1,8,41.37
122771,13,6,21,51.776478,-4.023125,87.6,8,40.78
122820,13,6,22,51.776531,-4.022992,87.1,9,38.71
122869,13,6,23,51.776580,-4.022857,86.3,9,38.85
122918,13,6,24,51.776629,-4.022728,85.7,9,37.65
122967,13,6,25,51.776680,-4.022601,85.4,9,38.21
123016,13,6,26,51.776736,-4.022482,83.0,9,37.82
123065,13,6,27,51.776784,-4.022348,81.3,9,38.85
123114,13,6,28,51.776837,-4.022214,81.1,9,39.65
123163,13,6,29,51.776896,-4.022084,80.4,9,39.89
123212,13,6,30,51.776946,-4.021947,78.6,8,40.67
123261,13,6,31,51.776999,-4.021805,77.9,8,41.23
123310,13,6,32,51.777051,-4.021664,76.5,8,40.97
123359,13,6,33,51.777107,-4.021524,75.6,8,41.37
123408,13,6,34,51.777166,-4.021384,75.0,8,42.60
123457,13,6,35,51.777222,-4.021240,74.6,8,42.06
123506,13,6,36,51.777274,-4.021094,73.6,7,41.76
123555,13,6,37,51.777345,-4.020959,73.8,7,43.06
123556,13,6,38,51.777404,-4.020828,73.8,7,39.76
123605,13,6,39,51.777463,-4.020684,72.3,5,42.74
123654,13,6,40,51.777519,-4.020561,71.3,6,39.61
123703,13,6,41,51.777573,-4.020425,72.9,7,39.54
123752,13,6,42,51.777630,-4.020296,74.2,8,38.69
123801,13,6,43,51.777684,-4.020175,74.3,8,36.17
123850,13,6,44,51.777737,-4.020089,76.5,8,25.67
123899,13,6,45,51.777757,-4.020036,74.9,9,14.43
123948,13,6,46,51.777774,-4.020006,74.4,9,9.39
123997,13,6,47,51.777791,-4.019990,75.1,9,7.06
124046,13,6,48,51.777809,-4.019978,75.7,9,7.69
124095,13,6,49,51.777836,-4.019961,75.5,9,13.15
124144,13,6,50,51.777868,-4.019937,75.1,8,16.46
124193,13,6,51,51.777908,-4.019916,74.7,8,19.37
124242,13,6,52,51.777956,-4.019896,73.7,8,22.15
124291,13,6,53,51.778022,-4.019896,72.8,8,27.04
124340,13,6,54,51.778095,-4.019913,72.3,8,29.39
124389,13,6,55,51.778173,-4.019934,72.3,8,31.82
124438,13,6,56,51.778256,-4.019959,72.0,9,34.43
124487,13,6,57,51.778346,-4.019984,72.1,9,35.67
124536,13,6,58,51.778434,-4.020008,71.9,9,35.76
124585,13,6,59,51.778522,-4.020034,71.8,9,36.10
124634,13,7,0,51.778608,-4.020067,71.2,9,36.02
124683,13,7,1,51.778696,-4.020098,70.5,9,36.58
124732,13,7,2,51.778787,-4.020131,69.8,9,36.76
124781,13,7,3,51.778868,-4.020159,68.4,9,35.28
124830,13,7,4,51.778959,-4.020186,68.6,8,36.52
124879,13,7,5,51.779052,-4.020215,68.7,8,36.60
124928,13,7,6,51.779147,-4.020245,68.4,8,37.08
124977,13,7,7,51.779244,-4.020273,69.1,8,38.39
124978,13,7,8,51.779340,-4.020303,69.1,8,38.73
125027,13,7,9,51.779440,-4.020329,67.2,6,40.10
125076,13,7,10,51.779539,-4.020357,66.8,8,39.69
125125,13,7,11,51.779637,-4.020381,66.8,8,40.11
125174,13,7,12,51.779737,-4.020406,66.6,8,40.41
125223,13,7,13,51.779838,-4.020427,66.7,8,40.52
125272,13,7,14,51.779939,-4.020443,66.7,7,40.54
125321,13,7,15,51.780043,-4.020457,66.2,8,41.45
125370,13,7,16,51.780144,-4.020464,65.8,8,40.50
125419,13,7,17,51.780249,-4.020474,64.3,8,41.74
125468,13,7,18,51.780346,-4.020472,64.5,7,39.97
125517,13,7,19,51.780448,-4.020465,63.2,7,40.60
125566,13,7,20,51.780549,-4.020450,60.5,7,40.61
125615,13,7,21,51.780650,-4.020424,59.2,8,41.41
125664,13,7,22,51.780754,-4.020388,58.4,7,41.80
125713,13,7,23,51.780854,-4.020336,57.2,8,41.98
125762,13,7,24,51.780951,-4.020269,56.3,8,41.82
125811,13,7,25,51.781046,-4.020195,55.4,8,41.74
125860,13,7,26,51.781138,-4.020118,54.4,8,41.48
125909,13,7,27,51.781229,-4.020040,52.5,8,41.30
125958,13,7,28,51.781323,-4.019963,51.7,7,41.73
126007,13,7,29,51.781417,-4.019885,51.0,8,42.04
126056,13,7,30,51.781509,-4.019810,50.7,7,41.28
126105,13,7,31,51.781601,-4.019737,50.0,7,40.00
126154,13,7,32,51.781689,-4.019665,49.9,7,38.63
126203,13,7,33,51.781777,-4.019598,49.2,7,38.37
126252,13,7,34,51.781860,-4.019529,48.7,7,38.24
126301,13,7,35,51.781945,-4.019458,48.4,8,38.30
126350,13,7,36,51.782024,-4.019374,47.5,8,38.30
126399,13,7,37,51.782101,-4.019278,46.8,8,39.35
126400,13,7,38,51.782176,-4.019171,46.2,8,39.87
126449,13,7,39,51.782247,-4.019055,45.6,7,40.74
126498,13,7,40,51.782294,-4.018913,45.2,8,40.23
126547,13,7,41,51.782345,-4.018770,45.8,8,40.78
126596,13,7,42,51.782394,-4.018632,45.8,8,39.04
126645,13,7,43,51.782422,-4.018484,45.8,8,37.50
126694,13,7,44,51.782452,-4.018347,46.3,8,35.60
126743,13,7,45,51.782461,-4.018212,45.3,8,32.84
126792,13,7,46,51.782458,-4.018080,45.4,8,31.85
126841,13,7,47,51.782447,-4.017946,44.5,8,31.91
126890,13,7,48,51.782434,-4.017816,44.4,8,32.61
126939,13,7,49,51.782423,-4.017673,44.5,7,36.80
126988,13,7,50,51.782418,-4.017527,44.0,7,35.43
127037,13,7,51,51.782436,-4.017379,43.5,7,36.91
127086,13,7,52,51.782449,-4.017232,42.6,8,36.26
127135,13,7,53,51.782472,-4.017093,42.0,7,34.69
127184,13,7,54,51.782510,-4.016956,42.3,7,37.10
